id,lat,lon,severity,time_of_day_Night,time_of_day_Morning,time_of_day_Afternoon,time_of_day_Evening,month,day_of_week,risk_level_encoded
731081,51.425757,-0.04851,0,0,0,1,0,8,4,1
731082,51.533406,-0.109355,0,0,0,0,1,7,1,1
731083,51.680001,-0.04943,0,0,0,1,0,8,3,1
731084,51.50219,-0.144075,0,0,0,1,0,8,4,2
731085,51.583055,-0.019982,0,0,1,0,0,8,4,0
731086,51.537562,0.073661,0,0,1,0,0,7,2,0
731087,51.536153,-0.245589,0,0,0,1,0,7,0,1
731088,51.462455,-0.186183,0,1,0,0,0,8,4,2
731089,51.54324,-0.113,0,0,0,1,0,8,4,1
731090,51.376719,-0.119956,0,0,0,1,0,8,3,2
731091,51.646761,-0.037313,0,0,0,1,0,8,4,1
731092,51.513536,-0.143916,0,0,0,1,0,8,4,2
731093,51.546698,-0.052267,0,0,0,1,0,8,4,2
731094,51.487108,-0.095181,2,0,0,1,0,8,4,2
731095,51.377296,-0.023916,0,0,0,0,1,8,3,1
731096,51.442531,-0.027735,1,0,0,1,0,8,4,1
731097,51.541759,-0.34616,0,0,0,1,0,8,4,2
731098,51.483951,0.00097,1,0,0,1,0,8,4,0
731099,51.463163,-0.129362,1,0,0,0,1,8,3,2
731100,51.564062,-0.385691,0,0,1,0,0,8,4,1
731101,51.51185,-0.028461,0,0,0,0,1,8,4,2
731102,51.40215,-0.236819,0,0,0,1,0,8,4,1
731103,51.401021,-0.168487,0,0,0,0,1,8,4,1
731104,51.558684,-0.055448,1,0,0,0,1,8,4,2
731105,51.45628,-0.329143,0,0,0,0,1,8,4,0
731106,51.364934,-0.214532,1,0,0,0,1,8,4,0
741849,51.534241,0.127006,0,0,1,0,0,12,0,0
741850,51.34156,-0.014986,0,0,0,1,0,12,0,2
741851,51.526491,-0.083851,0,0,0,1,0,12,4,2
741852,51.426149,-0.051557,1,0,0,1,0,12,1,1
741853,51.420174,0.114672,0,1,0,0,0,12,5,0
741854,51.618265,-0.010678,0,0,0,1,0,12,3,0
741855,51.530088,0.055804,0,1,0,0,0,12,6,2
741856,51.49338,-0.110997,0,0,0,0,1,12,1,2
741857,51.379965,-0.243995,0,0,0,0,1,12,3,0
741858,51.679822,-0.033859,0,0,0,1,0,12,2,1
741859,51.594716,-0.068434,0,0,1,0,0,12,0,1
741860,51.605398,-0.085368,0,0,1,0,0,8,3,1
741861,51.569016,0.064616,0,0,0,0,1,12,1,0
741862,51.576629,-0.371088,0,0,0,1,0,12,3,0
741863,51.616671,-0.06431,0,0,0,1,0,12,0,1
741864,51.516123,-0.069628,0,1,0,0,0,10,5,2
741865,51.495707,-0.171581,0,0,0,1,0,9,0,1
741866,51.497236,-0.099168,0,0,0,1,0,12,4,2
741867,51.506595,-0.22828,0,0,0,0,1,12,1,0
741868,51.630263,-0.055899,0,0,0,1,0,9,0,1
741869,51.490907,-0.410474,0,0,0,1,0,12,6,1
741870,51.488808,0.054465,0,1,0,0,0,12,4,0
741871,51.519792,0.059362,1,0,1,0,0,12,1,2
741872,51.438113,-0.063695,0,0,1,0,0,12,1,1
741873,51.558792,-0.055963,0,0,1,0,0,12,1,2
741874,51.483951,-0.031955,1,0,0,1,0,12,5,1
741875,51.612786,-0.01798,0,0,0,1,0,1,5,0
741876,51.516169,-0.069712,1,0,0,0,1,12,0,2
741877,51.460178,0.153,0,0,1,0,0,1,2,0
741878,51.457799,0.156184,0,1,0,0,0,12,0,0
741879,51.386101,-0.092351,0,0,0,1,0,11,2,2
741880,51.545457,-0.191523,0,0,0,0,1,8,1,2
741881,51.598946,-0.265536,0,0,0,1,0,12,1,2
741882,51.52607,-0.253257,1,1,0,0,0,11,2,2
741883,51.502281,-0.150353,0,0,0,0,1,12,4,2
741884,51.57238,-0.234021,0,0,1,0,0,12,0,2
741885,51.520188,-0.099928,0,0,0,1,0,12,2,1
741886,51.524774,-0.168312,0,0,1,0,0,12,4,2
741887,51.522723,0.157924,0,0,1,0,0,12,2,0
741888,51.535467,-0.00522,0,0,0,0,1,12,1,2
741889,51.551974,0.084501,0,0,0,1,0,12,1,0
741890,51.481694,-0.347052,0,0,0,0,1,11,0,1
741891,51.365775,-0.117201,0,0,0,1,0,10,6,2
741892,51.525116,-0.391538,0,0,0,0,1,10,6,1
741893,51.50585,0.015547,0,0,1,0,0,8,6,2
741894,51.525866,-0.20464,0,0,1,0,0,6,5,2
741895,51.490914,-0.103623,0,0,1,0,0,12,4,2
741896,51.605112,-0.210888,1,0,1,0,0,11,2,2
741897,51.559577,0.079683,0,0,0,1,0,11,1,0
741898,51.487698,-0.076777,0,0,0,1,0,12,6,2
741899,51.532931,0.108445,0,0,0,1,0,12,1,0
741900,51.521472,-0.165908,0,0,0,1,0,10,3,2
741901,51.395917,-0.085488,0,0,0,0,1,12,3,2
741902,51.379746,-0.281321,1,0,1,0,0,12,1,0
741903,51.50929,-0.064815,0,0,1,0,0,9,2,2
741904,51.346788,0.136637,0,0,0,0,1,10,2,1
741905,51.612265,-0.008961,1,0,0,1,0,12,6,0
735788,51.544698,0.068289,0,0,0,1,0,9,4,2
735789,51.614798,-0.101063,0,0,0,1,0,8,4,1
735790,51.49437,-0.00834,1,0,0,1,0,10,1,2
735791,51.470567,-0.3551,1,0,0,1,0,10,2,1
735792,51.513582,-0.249195,0,0,0,0,1,10,1,2
735793,51.581184,-0.033371,0,0,0,1,0,10,2,0
735794,51.405259,0.035722,0,0,0,1,0,10,2,1
735795,51.465147,-0.214496,0,0,0,1,0,10,2,2
735796,51.35642,-0.138439,0,0,1,0,0,10,2,0
735797,51.578315,-0.326707,0,0,1,0,0,9,4,1
735798,51.517246,-0.062489,0,0,0,1,0,10,2,2
735799,51.559937,-0.056664,0,0,1,0,0,10,0,2
735800,51.412344,-0.177785,1,0,0,1,0,10,2,1
735801,51.487106,-0.221546,0,0,1,0,0,10,2,0
735802,51.606294,-0.068174,0,0,0,1,0,10,6,1
735803,51.411497,-0.175388,0,0,0,1,0,10,2,1
735804,51.475597,-0.394921,0,0,0,1,0,10,2,1
735805,51.524066,-0.29309,0,0,0,1,0,10,2,2
735806,51.398473,-0.045301,0,0,0,1,0,10,2,1
735807,51.465091,-0.181011,0,0,0,1,0,10,5,2
735808,51.478632,-0.095952,0,0,0,1,0,10,2,2
735809,51.505365,-0.225403,1,0,0,1,0,10,2,0
735810,51.521216,-0.162185,0,0,0,1,0,10,2,2
735811,51.546426,-0.10371,0,0,0,1,0,10,2,1
735812,51.536369,-0.390506,0,0,0,1,0,10,2,2
735813,51.498474,-0.084104,0,0,0,1,0,10,2,2
735814,51.50152,-0.110559,0,0,1,0,0,10,2,2
735815,51.448578,-0.327582,0,0,1,0,0,10,2,0
735816,51.546344,0.009288,0,0,0,1,0,10,2,2
735817,51.376293,-0.061836,1,0,0,1,0,10,2,2
735818,51.464163,-0.271861,0,0,0,1,0,10,0,0
735819,51.527103,-0.096583,0,0,0,0,1,10,2,1
735820,51.510623,-0.15761,0,0,0,1,0,10,2,2
735821,51.339028,-0.115942,0,0,0,1,0,10,2,2
735822,51.374756,-0.067333,0,0,0,1,0,10,2,2
735823,51.484221,0.148299,0,0,0,1,0,10,2,0
735824,51.549966,-0.240284,0,0,0,0,1,10,2,1
735825,51.539008,-0.360925,0,0,0,1,0,10,2,2
735826,51.495103,-0.446458,0,0,0,1,0,10,2,1
735827,51.594144,0.010083,0,0,0,1,0,10,2,0
735828,51.664025,-0.092904,0,0,0,0,1,10,2,1
735829,51.442697,-0.139595,0,0,0,1,0,10,2,2
735830,51.516798,-0.205558,0,0,0,1,0,10,2,1
735831,51.452284,-0.101525,0,0,0,0,1,10,2,2
735832,51.540584,-0.095545,0,0,0,1,0,10,2,1
735833,51.468185,0.158186,0,0,0,1,0,10,2,0
735834,51.532116,0.10375,0,0,0,0,1,10,2,0
735835,51.648457,-0.030143,0,0,0,1,0,10,2,1
735836,51.430982,-0.043166,0,0,0,1,0,10,2,1
735837,51.536389,-0.116974,0,0,0,0,1,10,2,1
735838,51.548856,-0.050602,0,0,1,0,0,10,1,2
735839,51.524554,-0.139504,0,0,0,0,1,10,2,2
735840,51.570367,-0.025382,0,0,0,0,1,10,3,0
735841,51.552516,-0.218001,1,0,0,0,1,10,2,1
735842,51.641905,-0.242797,0,0,0,0,1,10,2,2
735843,51.421728,-0.083403,1,0,0,1,0,10,2,2
718973,51.506547,-0.240588,0,0,0,1,0,2,0,0
718974,51.561199,-0.380916,0,0,0,1,0,2,1,1
718975,51.441142,-0.107124,0,1,0,0,0,2,0,2
718976,51.511549,-0.042151,0,0,0,0,1,2,0,2
718977,51.427661,0.054728,0,0,1,0,0,1,2,1
718978,51.594544,-0.168784,1,0,0,1,0,2,0,2
718979,51.528048,-0.131851,0,0,0,1,0,2,0,2
718980,51.408902,-0.105882,0,0,0,0,1,2,6,2
718981,51.38032,-0.087461,1,0,0,0,1,2,0,2
718982,51.611382,0.114029,0,0,0,0,1,2,0,0
718983,51.4753,-0.375348,2,0,0,0,1,2,0,1
718984,51.612267,-0.109185,0,0,0,1,0,2,6,1
718985,51.540942,-0.084931,0,1,0,0,0,2,6,2
718986,51.450214,-0.122681,0,1,0,0,0,2,1,2
718987,51.525459,-0.08953,0,0,0,0,1,1,3,1
718988,51.527761,-0.131372,0,0,1,0,0,2,1,2
718989,51.599685,-0.015908,0,0,1,0,0,2,1,0
718990,51.492557,-0.15988,0,0,1,0,0,2,1,1
718991,51.553555,0.084602,0,0,1,0,0,1,5,0
718992,51.396303,0.115339,0,0,0,1,0,2,1,1
718993,51.472514,-0.010214,0,0,1,0,0,2,0,0
718994,51.602502,-0.386249,1,0,1,0,0,2,1,0
718995,51.479466,-0.092504,0,0,1,0,0,2,1,2
718996,51.500608,-0.149816,1,0,1,0,0,2,1,2
718997,51.514752,-0.042791,0,0,0,0,1,2,1,2
718998,51.600843,0.043403,0,0,1,0,0,1,5,0
718999,51.46788,0.181007,0,1,0,0,0,2,1,0
719000,51.52213,-0.201442,0,0,0,0,1,2,1,2
719001,51.520397,0.059202,0,0,0,1,0,2,1,2
719002,51.410425,-0.298347,1,0,1,0,0,2,1,0
719003,51.487848,0.073263,0,0,1,0,0,2,1,0
719004,51.636044,-0.037473,0,0,0,1,0,2,0,1
719005,51.575141,0.192936,0,1,0,0,0,2,1,0
719006,51.473361,-0.071117,1,0,0,1,0,2,1,2
719007,51.611355,-0.109483,0,0,1,0,0,1,5,1
719008,51.454388,-0.119919,0,0,0,1,0,2,4,2
719009,51.484647,-0.180896,0,0,0,0,1,2,1,1
719010,51.428898,-0.324144,1,0,0,1,0,2,0,0
719011,51.5508,-0.110047,0,0,0,1,0,2,1,1
719012,51.492856,-0.271136,1,0,0,0,1,2,1,1
719013,51.474207,-0.206568,0,0,1,0,0,2,0,0
719014,51.557642,-0.112735,0,0,0,1,0,2,1,1
719015,51.399217,-0.017868,0,1,0,0,0,2,2,1
719016,51.444485,-0.275956,0,0,0,1,0,2,1,0
719017,51.569826,-0.024207,0,0,1,0,0,2,2,0
719018,51.609602,0.207278,0,0,1,0,0,2,2,0
719019,51.412359,-0.088425,0,0,0,1,0,2,1,2
719020,51.571167,-0.117284,0,0,0,1,0,2,0,1
719021,51.501609,-0.222047,0,0,0,0,1,2,1,0
719022,51.373467,-0.225119,0,0,0,1,0,2,1,0
719023,51.613687,-0.276096,0,0,0,1,0,2,1,2
719024,51.416423,-0.17814,0,0,0,1,0,2,1,1
719025,51.522395,-0.039523,1,0,1,0,0,2,2,2
719026,51.513144,-0.140704,0,0,0,1,0,2,1,2
719027,51.470454,0.023936,0,0,1,0,0,2,2,0
719028,51.360587,0.06573,0,0,0,1,0,2,1,1
719029,51.47894,-0.035583,0,0,0,0,1,2,1,1
721689,51.516074,-0.134416,1,0,0,0,1,3,0,2
721690,51.473153,-0.09307,0,0,0,1,0,3,0,2
721691,51.563555,0.307909,0,0,0,1,0,3,0,0
721692,51.477117,-0.191693,0,0,0,0,1,3,0,0
721693,51.569654,-0.23456,0,0,1,0,0,3,3,1
721694,51.482698,-0.214343,0,0,0,0,1,3,0,0
721695,51.509247,-0.124117,0,0,0,0,1,3,0,2
721696,51.511382,-0.378893,0,0,0,0,1,3,5,2
721697,51.561186,-0.009448,0,0,0,0,1,3,0,0
721698,51.52305,-0.259441,0,0,1,0,0,3,0,2
721699,51.445382,0.005126,0,0,0,1,0,3,0,1
721700,51.525856,-0.087957,0,0,0,0,1,3,1,1
721701,51.380093,-0.073589,0,0,1,0,0,3,0,2
721702,51.631753,-0.31204,0,0,0,1,0,3,0,0
721703,51.570978,-0.096064,0,0,1,0,0,3,1,2
721704,51.477754,-0.148941,0,0,1,0,0,3,0,2
721705,51.465077,-0.180695,0,0,1,0,0,3,1,2
721706,51.485457,-0.070102,0,0,1,0,0,3,1,2
721707,51.464476,-0.305666,0,0,1,0,0,3,3,0
721708,51.528958,0.085669,0,0,1,0,0,3,1,0
721709,51.492974,-0.165842,0,0,1,0,0,3,0,1
721710,51.52791,-0.215977,0,0,1,0,0,3,1,2
721711,51.463716,-0.215603,0,0,1,0,0,3,1,2
721712,51.408107,-0.155292,1,0,1,0,0,3,1,1
721713,51.49228,-0.101909,0,0,1,0,0,3,1,2
721714,51.51268,-0.148332,0,0,1,0,0,3,1,2
721715,51.598011,-0.078546,0,0,1,0,0,3,1,1
721716,51.513119,-0.155636,0,0,0,1,0,3,0,2
721717,51.500249,-0.370442,0,0,1,0,0,3,0,2
721718,51.478119,0.022734,0,0,1,0,0,3,1,0
721719,51.355501,-0.159331,1,0,1,0,0,3,1,0
721720,51.585963,-0.164005,0,0,1,0,0,3,1,2
721721,51.415361,0.069435,0,0,1,0,0,3,1,1
721722,51.424429,0.090558,0,0,1,0,0,3,1,0
721723,51.552724,-0.112261,0,0,0,1,0,3,1,1
721724,51.447741,-0.221852,0,0,1,0,0,3,1,2
721725,51.514067,-0.300555,1,0,1,0,0,3,1,2
721726,51.518665,-0.105295,0,0,0,1,0,3,1,2
721727,51.465212,-0.17149,0,0,0,0,1,3,0,2
721728,51.508991,-0.154506,0,0,0,0,1,3,0,2
721729,51.435427,-0.10349,0,0,0,1,0,3,5,2
721730,51.440179,0.020597,0,0,1,0,0,3,1,1
721731,51.573238,0.18407,0,0,0,1,0,3,1,0
721732,51.546648,0.011479,0,0,1,0,0,3,1,2
721733,51.362795,-0.068928,0,0,1,0,0,3,1,2
721734,51.539423,-0.142013,0,0,1,0,0,3,4,2
721735,51.565488,-0.369192,0,0,0,0,1,3,0,0
721736,51.490435,-0.065469,0,0,0,0,1,3,0,2
721737,51.504763,-0.04613,0,0,0,1,0,3,4,2
721738,51.544547,-0.440087,0,0,1,0,0,3,1,1
721739,51.435411,-0.158883,1,0,0,0,1,3,0,2
721740,51.518148,-0.375294,1,0,0,1,0,3,1,2
721741,51.446626,0.015441,0,0,0,1,0,3,1,1
721742,51.383727,-0.098442,0,0,0,1,0,3,6,2
721743,51.592539,-0.25797,0,0,0,0,1,3,0,2
721744,51.547897,-0.13036,1,0,0,1,0,3,1,2
721745,51.526271,0.028702,0,0,0,0,1,3,5,2
369015,51.483849,-0.086128,0,0,0,1,0,12,3,2
369016,51.450961,-0.339642,0,0,0,1,0,12,3,0
369017,51.53816,-0.099655,0,0,0,1,0,12,3,1
369018,51.58435,-0.094423,0,0,1,0,0,11,4,1
369019,51.533184,-0.320475,0,0,0,0,1,12,3,2
369020,51.540629,-0.139252,0,0,0,1,0,12,3,2
369021,51.492354,-0.156719,0,0,0,1,0,12,3,1
369022,51.607767,-0.240187,0,0,1,0,0,12,3,2
369023,51.480394,0.053237,0,0,0,1,0,12,3,0
369024,51.550793,-0.234237,0,0,0,1,0,12,1,1
369025,51.485758,-0.146744,0,0,0,1,0,12,3,2
369026,51.46332,-0.012687,0,0,0,1,0,12,3,1
369027,51.512176,-0.383058,0,0,0,1,0,12,3,2
369028,51.469105,-0.358593,0,0,0,0,1,10,6,1
369029,51.515079,-0.220226,0,0,0,1,0,12,3,0
369030,51.515597,0.008799,0,0,0,0,1,12,3,2
369031,51.413279,-0.142271,1,0,1,0,0,12,2,1
369032,51.442057,-0.166328,0,0,1,0,0,11,3,2
369033,51.605021,-0.079376,0,0,0,0,1,12,3,1
369034,51.560516,-0.219534,0,0,0,1,0,12,3,1
369035,51.519675,-0.337318,0,0,0,0,1,12,3,2
369036,51.407972,-0.302219,0,0,0,0,1,12,3,0
369037,51.518395,-0.194195,0,0,0,0,1,12,3,2
369038,51.588658,0.072653,0,0,0,0,1,11,1,0
369039,51.468022,-0.358272,0,0,0,0,1,12,3,1
369040,51.525306,-0.035044,1,0,0,0,1,12,3,2
369041,51.429725,0.005131,0,0,0,1,0,12,2,1
369042,51.555614,-0.193602,0,0,0,0,1,12,3,2
369043,51.512222,-0.311663,0,1,0,0,0,12,4,2
369044,51.425301,-0.139928,0,1,0,0,0,12,4,2
369045,51.612939,-0.039394,1,0,0,0,1,12,3,1
369046,51.526598,-0.081597,0,0,0,0,1,12,3,2
369047,51.561672,-0.05721,0,0,0,0,1,12,3,2
369048,51.512694,-0.148101,1,0,0,0,1,12,3,2
369049,51.574016,-0.072328,0,1,0,0,0,12,4,2
369050,51.480648,0.177223,0,1,0,0,0,12,4,0
369051,51.524514,-0.202069,0,0,0,0,1,12,3,2
369052,51.509678,-0.053471,0,1,0,0,0,12,4,2
369053,51.575795,0.041572,0,1,0,0,0,12,4,0
369054,51.394024,-0.145566,0,0,1,0,0,12,3,1
369055,51.514158,-0.151414,1,0,0,0,1,12,3,2
369056,51.57892,0.179305,0,0,0,1,0,11,4,0
369057,51.569271,-0.218702,0,0,1,0,0,12,4,2
369058,51.619971,-0.080219,0,0,1,0,0,11,3,1
369059,51.434985,-0.258042,0,0,1,0,0,12,4,0
369060,51.515509,-0.19075,0,0,1,0,0,12,4,2
369061,51.578613,0.095938,0,0,1,0,0,12,4,0
369062,51.555042,-0.229817,0,0,0,0,1,12,0,1
369063,51.461282,-0.143417,1,0,1,0,0,12,2,2
369064,51.576538,0.066891,0,0,0,1,0,12,3,0
369065,51.565494,-0.134255,0,0,1,0,0,12,4,1
369066,51.553621,-0.291032,0,0,1,0,0,12,4,1
369067,51.498259,-0.282702,0,0,0,1,0,12,3,1
369068,51.515758,-0.132051,0,1,0,0,0,12,4,2
369069,51.605103,-0.070679,0,0,0,0,1,11,2,1
369070,51.549769,-0.071045,0,0,1,0,0,12,4,2
739809,51.391381,-0.263565,0,0,1,0,0,12,0,0
739810,51.526882,-0.108472,0,0,1,0,0,12,0,1
739811,51.411505,-0.024972,0,0,1,0,0,12,0,1
739812,51.506588,0.073307,0,0,0,0,1,11,5,2
739813,51.52724,-0.079609,0,0,0,0,1,11,5,2
739814,51.4937,-0.140012,0,0,0,1,0,11,5,2
739815,51.519352,0.040315,0,0,0,0,1,12,6,2
739816,51.546245,-0.073805,0,0,0,0,1,10,3,2
739817,51.450984,0.11018,0,0,1,0,0,12,0,0
739818,51.600831,0.1713,0,0,1,0,0,12,0,0
739819,51.397397,-0.173074,0,0,1,0,0,12,0,1
739820,51.573828,0.017499,0,0,0,1,0,12,6,0
739821,51.440332,0.152901,0,0,1,0,0,12,0,0
739822,51.537824,0.052072,0,0,0,1,0,11,5,2
739823,51.497796,-0.436008,0,0,1,0,0,12,0,1
739824,51.660382,-0.058269,1,0,0,1,0,11,1,1
739825,51.59974,-0.091916,0,0,1,0,0,12,0,1
739826,51.527286,0.119285,0,0,0,1,0,12,6,0
739827,51.570699,-0.191546,0,0,0,0,1,11,4,2
739828,51.460946,-0.11726,0,0,0,1,0,12,0,2
739829,51.507929,-0.12665,0,0,0,0,1,12,6,2
739830,51.481372,-0.127652,1,0,1,0,0,12,0,2
739831,51.360036,0.082123,0,0,0,1,0,12,0,1
739832,51.616316,-0.136288,0,0,0,1,0,12,0,1
739833,51.589308,-0.413134,0,0,1,0,0,12,0,1
739834,51.473975,-0.068038,1,0,0,1,0,12,0,2
739835,51.594176,0.036361,1,0,1,0,0,12,0,0
739836,51.468275,-0.2269,0,0,1,0,0,12,0,2
739837,51.518451,-0.153907,0,0,0,1,0,11,5,2
739838,51.567984,-0.363072,1,0,0,1,0,12,0,0
739839,51.426766,-0.165574,0,0,0,1,0,12,0,2
739840,51.580656,0.141167,0,0,0,1,0,12,0,0
739841,51.491513,-0.457239,0,0,1,0,0,12,0,1
739842,51.528341,0.026488,0,0,0,1,0,12,0,2
739843,51.517635,-0.010007,0,0,0,1,0,12,0,2
739844,51.526779,-0.132378,0,0,1,0,0,12,0,2
739845,51.614341,-0.101732,1,0,0,1,0,12,0,1
739846,51.506484,-0.122329,0,0,1,0,0,11,1,2
739847,51.599687,-0.078172,0,0,0,0,1,11,3,1
739848,51.532735,-0.372209,0,0,0,1,0,12,0,2
739849,51.467561,0.133838,0,0,0,1,0,12,0,0
739850,51.491475,-0.148889,0,0,0,1,0,12,0,2
739851,51.59566,-0.114336,0,0,0,1,0,12,0,1
739852,51.626809,0.216594,0,0,1,0,0,12,0,0
739853,51.395086,0.112019,0,0,0,1,0,12,0,1
739854,51.50215,-0.142088,0,0,0,1,0,12,0,2
739855,51.452064,0.043604,0,0,1,0,0,12,0,0
739856,51.442982,-0.365013,0,0,0,1,0,12,0,0
739857,51.53088,-0.12059,0,0,0,1,0,12,0,2
739858,51.549564,-0.06077,0,0,0,1,0,12,6,2
739859,51.523824,-0.126935,0,0,0,0,1,12,0,2
739860,51.504949,-0.08412,0,0,0,0,1,12,0,2
739861,51.341076,-0.112427,0,0,0,1,0,12,0,2
739862,51.410385,-0.094763,0,0,0,1,0,12,0,2
739863,51.41708,-0.126297,0,0,0,0,1,12,0,2
739864,51.460967,-0.163382,0,0,0,1,0,11,1,2
733394,51.514281,-0.028111,0,0,1,0,0,9,5,2
733395,51.608125,-0.110484,0,0,1,0,0,9,5,1
733396,51.586804,-0.071224,0,0,1,0,0,9,5,1
733397,51.468271,-0.223646,0,0,1,0,0,9,5,2
733398,51.472902,-0.198296,0,0,0,1,0,9,5,0
733399,51.495632,-0.100085,1,0,0,0,1,9,4,2
733400,51.520855,-0.165529,0,0,1,0,0,9,5,2
733401,51.534085,-0.162805,1,0,1,0,0,9,5,2
733402,51.444728,-0.340142,0,0,1,0,0,9,5,0
733403,51.443271,-0.070557,0,0,1,0,0,9,3,2
733404,51.638875,-0.011727,0,0,0,1,0,9,5,0
733405,51.525726,-0.292236,1,0,0,1,0,9,5,2
733406,51.51407,-0.245803,0,0,1,0,0,9,5,0
733407,51.431704,-0.176554,1,1,0,0,0,9,5,2
733408,51.521006,-0.071828,0,0,0,1,0,9,5,2
733409,51.547062,-0.084731,0,0,0,1,0,9,5,1
733410,51.427496,-0.168551,0,1,0,0,0,9,5,2
733411,51.464765,-0.130578,0,0,0,1,0,9,5,2
733412,51.457668,-0.142945,0,0,0,1,0,9,5,2
733413,51.508106,-0.027196,0,0,0,1,0,9,5,2
733414,51.527339,0.079612,0,0,0,1,0,9,5,2
733415,51.456586,-0.01013,0,0,1,0,0,9,1,1
733416,51.48317,-0.286985,0,0,0,1,0,9,5,0
733417,51.441341,-0.010548,0,0,0,1,0,9,5,1
733418,51.514199,-0.151168,0,0,0,1,0,9,5,2
733419,51.508437,-0.151286,1,0,0,0,1,9,5,2
733420,51.388916,-0.304635,0,0,0,1,0,9,5,0
733421,51.596244,-0.262203,0,1,0,0,0,9,5,2
733422,51.504407,-0.045829,0,0,0,0,1,9,5,2
733423,51.485511,0.019086,0,0,0,1,0,9,5,0
733424,51.41477,0.109159,0,0,0,1,0,9,5,0
733425,51.525203,0.169747,0,0,0,0,1,9,4,0
733426,51.427588,0.054782,0,0,0,1,0,9,5,1
733427,51.406708,-0.120984,0,0,0,0,1,9,5,2
733428,51.55639,-0.250105,0,0,0,0,1,9,5,1
733429,51.542788,-0.021716,1,0,0,0,1,9,5,2
733430,51.53112,-0.292755,0,0,0,0,1,9,4,2
733431,51.52501,0.029828,1,0,0,0,1,9,5,2
733432,51.483055,0.160386,0,0,0,0,1,9,5,0
733433,51.581343,0.077949,0,0,1,0,0,9,3,0
733434,51.552346,-0.175932,0,0,0,0,1,9,5,2
733435,51.514464,0.178533,1,0,0,0,1,9,5,0
733436,51.575222,0.183241,0,1,0,0,0,9,6,0
733437,51.547903,-0.411402,0,1,0,0,0,9,6,1
733438,51.474001,-0.047848,0,0,0,0,1,9,5,1
733439,51.510212,-0.187198,0,1,0,0,0,9,6,2
733440,51.589388,-0.029206,0,0,1,0,0,9,5,0
733441,51.582121,-0.307399,0,1,0,0,0,9,6,1
733442,51.490331,0.154967,0,0,1,0,0,9,6,0
733443,51.359564,-0.060086,0,0,1,0,0,9,6,2
733444,51.435268,-0.37546,0,0,0,1,0,9,5,0
733445,51.622248,-0.269458,0,0,1,0,0,9,6,2
733446,51.547375,-0.471143,0,0,0,1,0,9,5,1
733447,51.516357,-0.126204,0,0,1,0,0,9,6,2
733448,51.483331,-0.381918,0,0,0,1,0,9,6,1
733449,51.553725,-0.122519,0,0,0,1,0,9,6,1
726307,51.520194,-0.174507,0,0,1,0,0,5,1,2
726308,51.506871,-0.064788,0,0,1,0,0,5,1,2
726309,51.565699,0.105502,0,0,0,0,1,4,3,0
726310,51.467223,-0.15062,0,0,0,1,0,5,0,2
726311,51.419128,-0.127809,0,0,0,1,0,5,0,2
726312,51.533848,0.061885,0,1,0,0,0,5,6,2
726313,51.385348,-0.252728,1,0,1,0,0,5,1,0
726314,51.477612,0.164895,0,0,0,1,0,5,0,0
726315,51.501097,-0.322203,0,0,0,0,1,5,3,2
726316,51.5531,0.131419,1,0,0,0,1,4,4,0
726317,51.54088,-0.137512,0,0,0,1,0,5,1,2
726318,51.511448,-0.376541,0,0,0,1,0,5,0,2
726319,51.557126,0.066732,0,0,1,0,0,5,1,0
726320,51.48386,0.076525,0,0,0,1,0,5,3,0
726321,51.506166,-0.151551,0,0,0,0,1,5,0,2
726322,51.541637,0.084749,0,0,0,1,0,5,1,0
726323,51.526685,-0.088009,0,0,0,1,0,5,1,1
726324,51.60772,-0.06794,0,0,0,1,0,5,1,1
726325,51.407218,-0.283786,0,0,1,0,0,5,3,0
726326,51.592338,-0.362052,0,0,1,0,0,5,4,0
726327,51.437836,-0.037304,0,0,0,0,1,5,0,1
726328,51.648439,-0.046261,0,0,0,1,0,5,1,1
726329,51.479309,-0.181684,1,0,0,1,0,5,1,1
726330,51.625732,-0.042411,0,0,0,1,0,5,1,1
726331,51.442447,-0.124482,0,0,0,1,0,5,1,2
726332,51.478196,-0.362429,0,0,0,1,0,5,1,1
726333,51.367374,0.044385,0,0,0,0,1,5,1,1
726334,51.568366,-0.098612,0,0,0,1,0,5,1,2
726335,51.515966,-0.174978,0,0,0,0,1,5,1,2
726336,51.414128,0.1133,0,0,0,1,0,5,1,0
726337,51.502469,-0.149164,0,0,0,0,1,5,1,2
726338,51.517512,-0.19583,0,0,0,1,0,5,1,2
726339,51.456977,-0.198362,0,0,0,0,1,5,1,2
726340,51.504143,-0.224326,0,0,0,0,1,5,1,0
726341,51.479176,-0.105679,0,0,0,0,1,5,1,2
726342,51.486356,-0.170515,0,0,0,1,0,5,1,1
726343,51.39872,-0.096886,1,0,0,0,1,5,0,2
726344,51.502363,-0.22673,0,0,0,1,0,5,1,0
726345,51.462697,-0.06467,0,0,0,0,1,5,1,2
726346,51.506295,-0.238206,0,0,0,1,0,5,1,0
726347,51.509597,-0.058893,0,0,0,0,1,5,1,2
726348,51.474169,-0.064487,0,0,0,1,0,5,1,2
726349,51.575902,0.122672,0,0,0,0,1,5,1,0
726350,51.420262,-0.16139,0,0,0,0,1,5,1,1
726351,51.449512,0.101505,0,0,0,0,1,5,1,0
726352,51.594797,-0.068459,0,0,0,0,1,5,1,1
